ner,label,count
Kudos to Celebration,PERSON,1
Sloppy Joes,PERSON,1
HV,ORG,1
Morningstar Farms,PERSON,1
thirteen,CARDINAL,1
MF,ORG,1
Lightlife,ORG,1
Ian,PERSON,1
the mix later,DATE,1
my sixties,DATE,1
the last month and a half,DATE,1
108/60,DATE,1
since 1984,DATE,1
Hisbiscus Tea,PERSON,1
under 120/80,DATE,1
"Tea, Green",ORG,1
Triple Leaf Tea,ORG,1
Jams,PERSON,1
BeveragesLemongrass,ORG,1
Fruity Flavor,ORG,1
the 1970s,DATE,1
Hibiscus Tea,ORG,1
mid- day,DATE,1
approximately ten minutes,TIME,1
Soda Bicarb,PERSON,1
RED MILL BAKING SODA CONTAINS,ORG,1
$10-15,MONEY,1
My hubby & I,ORG,1
Licorice,ORG,1
betta,ORG,1
Espresso Decaf,PERSON,1
2.2-Pound,CARDINAL,1
Lavazza Crema e Aroma Coffee Beans,ORG,1
Lavazza & Amazon,ORG,1
Espresso,PERSON,1
the Jelly Belly,ORG,1
Lavazza decaf,PERSON,1
Lavazza inBlu,FAC,1
DeLonghi EC155,ORG,1
Lavazza decaf espresso,PERSON,1
DeLonghi EC355,ORG,1
a full $3,MONEY,1
Jelly Bean,ORG,1
Licorice Jelly Bean,ORG,1
Creme Hot Cocoa,ORG,1
Oakcakes,ORG,1
Delicious and Decadent,WORK_OF_ART,1
the Cobblestone Kitchen,ORG,1
Golden Dipt Cajun Fish Fry Mix,PERSON,1
Invert Sugar Syrups,PERSON,1
Wheat Bran,GPE,1
Flour,PERSON,1
Sodastream,NORP,1
Ronald Reagan,PERSON,1
the 5 gallon BIBs,QUANTITY,1
BIB,ORG,1
only 10-11,CARDINAL,1
under the age of 8,DATE,1
The Super Banana,GPE,1
Jelly Beans,PERSON,1
Rossa,PERSON,1
Lavazza Rossa,PERSON,1
Wysong Epigen,PERSON,1
2-3 weeks,DATE,1
nearly 20 years,DATE,1
the past two months,DATE,1
2/3rds,CARDINAL,1
Medaglio,GPE,1
44.00,MONEY,1
$20.00 to $30.00,MONEY,1
Ozbo,NORP,1
Brushtail,PERSON,1
180,MONEY,1
$1 less,MONEY,1
Delightful,GPE,1
Roland Foods,ORG,1
"Oct. 20, 2009",DATE,1
"Jan.06,05",PERSON,1
Medaglia,PERSON,1
$6-7,MONEY,1
Mendicino,GPE,1
Mary E,PERSON,1
the Food Channel,ORG,1
rawhide & sweet potato,ORG,1
Gravy,ORG,1
Roses,PERSON,1
approximately 4 inches,QUANTITY,1
7 or 8 inches,QUANTITY,1
Old Bay Seafood Seasoning,LOC,1
WOW,PERSON,1
Snicker,NORP,1
Pet Nutrition Center,ORG,1
Prowl,GPE,1
Burmese,NORP,1
Weruva,GPE,1
Cobblestone Kitchen's,PERSON,1
Curry Rice,PERSON,1
BOB'S,ORG,1
Senseo Vienna,PERSON,1
The Paris French Vanilla,ORG,1
about 30cents,CARDINAL,1
The Barista Blend,ORG,1
some every morning,TIME,1
B&D Home Cafe,ORG,1
house,ORG,1
European Deli,LOC,1
the Senso Coffee Maker,ORG,1
a late afternoon,TIME,1
great coffee,ORG,1
Senseo Paris Coffee Pods,ORG,1
3 month,DATE,1
Vanilla Caramel Bistro Coffee,ORG,1
4-5 cup,QUANTITY,1
Fu Fu,ORG,1
these Coffee Pods,FAC,1
nails & skin,ORG,1
aluminum free,PERSON,1
organix,PERSON,1
avo-derm,PERSON,1
Paella.com,ORG,1
8.1,CARDINAL,1
A few days ago,DATE,1
Calumet,ORG,1
Malt,NORP,1
Heavy Coco & foam,ORG,1
CHICAGO,GPE,1
damson,ORG,1
AMISH,ORG,1
timey,PERSON,1
NON-EXISTENT,ORG,1
Medium Roast,WORK_OF_ART,1
Senseo Vanilla Coffee Pods,PERSON,1
a month later,DATE,1
Senseo Vanilla,PERSON,1
Cherry,WORK_OF_ART,1
Schnauzer LOVES Zuke's,PERSON,1
great Kong,GPE,1
Chiweenee,PERSON,1
Lamb Jerky Treats,PERSON,1
Mini Bakes Chicken,ORG,1
Lamb Jerky,PERSON,1
Ernie,ORG,1
Senseo Paris,PERSON,1
Portie,NORP,1
My Murphy,PERSON,1
Canyon Creek,LOC,1
Bionaturae,PERSON,1
Rhino,NORP,1
Steaks,ORG,1
Buster,ORG,1
Chihauhua,PERSON,1
6oz,QUANTITY,1
Jerky Naturals,PERSON,1
about 1 inch square,QUANTITY,1
Pringle,PERSON,1
Dilmah,GPE,1
Snap,NORP,1
Snap-Bits,PERSON,1
Wilhi Girl,WORK_OF_ART,1
2ND,CARDINAL,1
LaPerm,PERSON,1
Senseo French,ORG,1
World Coffee,ORG,1
4 ounce cup,QUANTITY,1
January 2007,DATE,1
Paris Coffee,ORG,1
sea salt,GPE,1
Chinese Five,ORG,1
chille,PERSON,1
Vet Technician,NORP,1
the last 2 days,DATE,1
the Three Dog Bakery Treats,ORG,1
the Whiskas Temptations WHOLE,ORG,1
Temptations,ORG,1
Persians,NORP,1
Bobby,PERSON,1
Vomiting Kitty,PERSON,1
Sugar Water,PERSON,1
the night or the next morning,TIME,1
6 MONTHS,DATE,1
OLDER,ORG,1
Whisker Lickins or Pounce,WORK_OF_ART,1
WANT,WORK_OF_ART,1
age 11,DATE,1
several dollars,MONEY,1
ken,PERSON,1
Rub,PERSON,1
Costo,GPE,1
CostCo,CARDINAL,1
Harvest,GPE,1
Manchego,PERSON,1
33.36,CARDINAL,1
Vidalia Onion Vinigrette,PERSON,1
vidalia onion,PERSON,1
Pasta Salad,PERSON,1
Great Vidalia Onion,ORG,1
Kebob Marinade,PERSON,1
Vidalia,NORP,1
Oak Hill Farms,ORG,1
Oak Hill Farms,LOC,1
the end of the month,DATE,1
tangy;delicious,CARDINAL,1
reaction!I,ORG,1
"April 2, 2012",DATE,1
daily.we,ORG,1
Great cup,EVENT,1
Sept 2012,DATE,1
RIDICULOUSLY,ORG,1
about $15.00,MONEY,1
Horizon,ORG,1
Lemongrass,PERSON,1
2 or 3 minutes,TIME,1
Tanzania Peaberry,GPE,1
Pasta Amatriciana,PERSON,1
almost one,CARDINAL,1
Kuna,PERSON,1
Tanzania,GPE,1
2.11,MONEY,1
Natural Bob's,ORG,1
Red Mill ',FAC,1
StopNShop or Market Basket,ORG,1
Whole,PERSON,1
Horizon,LOC,1
Horizon,PRODUCT,1
Sweet Cinnamon Spice,ORG,1
Almond Extract and Locorice Extract,ORG,1
"Chicory Root,",ORG,1
Orange Peel,ORG,1
Sept 30th 2009,DATE,1
2nd ORDER,ORG,1
a Toll Call to Canada,WORK_OF_ART,1
Pink Salmon,PERSON,1
P.S. Updated,PERSON,1
Spiedie,LOC,1
Favorite Food Groups,ORG,1
La Quercia,PERSON,1
Guanciale,ORG,1
Soy,ORG,1
Acme,ORG,1
tocopherol,ORG,1
December of 2009,DATE,1
Agar Powder,ORG,1
Pedialite & sugar,ORG,1
agar agar,PERSON,1
South Indian,NORP,1
creamy.~The Rebecca Review,WORK_OF_ART,1
Raspberry Dream Tea,PERSON,1
Netgrocer.com,ORG,1
1000 island,LOC,1
This Product On A Recommendation,EVENT,1
Is A Sweetener,WORK_OF_ART,1
Ahmed,PERSON,1
thisIt,WORK_OF_ART,1
amazon!There,PERSON,1
several 12pks,DATE,1
Ant Works,ORG,1
Ant Gel,ORG,1
Agar,ORG,1
microbio experiments & I,ORG,1
agar,ORDINAL,1
American Wholesale,ORG,1
only 2 oz,QUANTITY,1
Rouge Perigord Duck Rillettes,PERSON,1
rillette,PERSON,1
chefshop.com,ORG,1
garlic,PERSON,1
hungy,PERSON,1
al least an hour,TIME,1
ENERGY,ORG,1
Chef Tom's,PERSON,1
Tiger Sauce,PERSON,1
McCormick Montreal Chicken Seasoning,ORG,1
strawberry shakes,PERSON,1
9-12 months,DATE,1
WAY TWO,ORG,1
Miss C,ORG,1
16 this year,DATE,1
less then 2 months,DATE,1
STINKY,ORG,1
kittens,ORG,1
Menadione Sodium Bisulfite,WORK_OF_ART,1
Howard,PERSON,1
PetGuard,ORG,1
Morinu,PERSON,1
Pet Guard,ORG,1
Seafood,NORP,1
Merck Homestyle,PERSON,1
Liver,PRODUCT,1
Nestle Co.,ORG,1
A LONG WAY OFF,PRODUCT,1
$20 plus,MONEY,1
Peaches,PERSON,1
50 dollars,MONEY,1
a few to several months,DATE,1
4 or more a week,CARDINAL,1
Morinu,LOC,1
tsp,ORG,1
Miso Paste,PERSON,1
Dashi,ORG,1
Miso Soup,ORG,1
ALL,ORG,1
potatoes & romaine,ORG,1
about 4 1/2 months,DATE,1
Mori-Nu,LAW,1
peanut butter banana,PERSON,1
pumpkin,PERSON,1
ORGANIC/NON-GMO,ORG,1
ProFlowers,ORG,1
12-24 hours,TIME,1
two weeks ahead,DATE,1
approximately $3.00,MONEY,1
Sweet-n-Low,ORG,1
30.98,CARDINAL,1
47.95,CARDINAL,1
where.**also,PERSON,1
this past Sunday,DATE,1
the Coffee Pod Drawer,ORG,1
only $10.00,MONEY,1
only $24.99,MONEY,1
Only $25,MONEY,1
48,MONEY,1
K-Cup Holder,ORG,1
Ancho chili,PERSON,1
Ancho,GPE,1
Ancho,PERSON,1
Platinum B70,PERSON,1
about 3.5,CARDINAL,1
K-cup storage & Stand for Coffee Brewer,ORG,1
21.38,MONEY,1
Krurig K-Cup,PERSON,1
Handy Organizer,PERSON,1
Amozon,ORG,1
great!!!Keeps,ORG,1
My Keurig,GPE,1
Great K-cup Drawer,PERSON,1
Creamer & Sugar,ORG,1
title & description,ORG,1
Sturdy,ORG,1
40 or so,CARDINAL,1
space saver,PERSON,1
Keurig Storage Drawer,ORG,1
the Single Serve Coffee,ORG,1
only about 25.00,CARDINAL,1
marinades,TIME,1
Honey Jalapeno ribs,FAC,1
Ancho Chile Pepper,PERSON,1
the East having,LOC,1
Lent,PERSON,1
Fasnachts,PERSON,1
Pennsylvania Dutch Fasnachts,ORG,1
MO,ORG,1
King Golden Syrup,FAC,1
King Syrup Rules,PERSON,1
the last 55 plus years,DATE,1
Chocolate Chile Mole Brownies,ORG,1
years;came,CARDINAL,1
Willibee,ORG,1
WIFE WENT LUNAR,ORG,1
the 6 year old's,DATE,1
Chiclets,PRODUCT,1
My G-ma,PERSON,1
Delaware,GPE,1
inCalifornia,GPE,1
PA.,GPE,1
Lion Syrup,WORK_OF_ART,1
Jr,PERSON,1
King,ORG,1
8.67,MONEY,1
29.95(My,MONEY,1
10.20,MONEY,1
ONLY 1,DATE,1
46.34,MONEY,1
350 degree,QUANTITY,1
6.00,CARDINAL,1
Diamnond Walnuts,PERSON,1
Florentine,PERSON,1
Mercury,ORG,1
As much as one,CARDINAL,1
ATP,ORG,1
Tray,ORG,1
Bench & Field's,ORG,1
the third day,DATE,1
Kopali Organics Chocolate,ORG,1
the Kopali Organics,LOC,1
Kopali Products,PERSON,1
B&M,NORP,1
over a dollar,MONEY,1
3.88,MONEY,1
FIRST TIME BUY AND,ORG,1
Otto,PERSON,1
Fed Ex,PERSON,1
the Morning Glory,ORG,1
70.00,CARDINAL,1
a years,DATE,1
High Calorie,PERSON,1
Morning Glory,PERSON,1
Dried Banana,PERSON,1
Otto,PRODUCT,1
Keurig Coffee Tray,ORG,1
Philly Cheese,ORG,1
chatchi,PERSON,1
chatchi,ORG,1
mfr skimpin,PERSON,1
Rice Crackers,PERSON,1
Sesmark Sesame,PERSON,1
Sesame Rice Thins,PERSON,1
USE,ORG,1
Terrafina,GPE,1
about 1.00,CARDINAL,1
I Just Can't Get Enough,WORK_OF_ART,1
macaroni salad,PERSON,1
Depeche Mode,PERSON,1
WHICH,ORG,1
Terrafina,LOC,1
Caramel Apple,ORG,1
the Morning Glory Breakfast,EVENT,1
The Morning Glory,EVENT,1
Truly Lustrious and Beautiful,WORK_OF_ART,1
protein & fiber,ORG,1
the Chocolate Chunk,ORG,1
'09,DATE,1
Mid-July,DATE,1
San Marcos,GPE,1
Bronze Powder,ORG,1
cookies!Highly,EVENT,1
the Erin Baker's,PERSON,1
Whimsical Bakehouse,PERSON,1
a couple more months,DATE,1
Keurig K cup,PERSON,1
about 3.25,CARDINAL,1
Best K-Cup Storage Unit,ORG,1
Color,ORG,1
fruit & nut,ORG,1
these morning,TIME,1
carrot cake,PERSON,1
8 mile,QUANTITY,1
a couple of cents,MONEY,1
the Oatmeal Raisin,ORG,1
Bingo,GPE,1
later in the afternoon,TIME,1
Morning Glory,ORG,1
Whomever,PERSON,1
Run Cookie,PERSON,1
17 cents,MONEY,1
Banana Nut,ORG,1
crust).These,PRODUCT,1
about 33 seconds,TIME,1
about 20-30 seconds,TIME,1
about 2 and a half hours,DATE,1
EVERY SINGLE BITE,PRODUCT,1
Holistic Natural Feline Formula,ORG,1
The Spice Lab,WORK_OF_ART,1
Spring In The Air,WORK_OF_ART,1
The Cocktail Pepsticks,WORK_OF_ART,1
OBoy Oberto's,ORG,1
only 140,CARDINAL,1
5:30,TIME,1
Slim-Jim,PERSON,1
INSURANCE,ORG,1
Ketchup,ORG,1
1961,DATE,1
A1 Sauce,PERSON,1
181 Years Old,DATE,1
King George,PERSON,1
a few more dollars,MONEY,1
a pound,QUANTITY,1
11/11,CARDINAL,1
Oberto Cocktail Pepperoni,PERSON,1
the trout season,DATE,1
green leafy,GPE,1
Oberto Cocktail Pep,ORG,1
Grass Fed Organic,PERSON,1
Paleo,CARDINAL,1
Whole30,NORP,1
Whole9,PERSON,1
Smen,WORK_OF_ART,1
Dog Food,ORG,1
Oberto,GPE,1
opening day,DATE,1
Oberto Cocktail Pepperoni,ORG,1
Oh Boy Oberto,PERSON,1
nearly 3 weeks,DATE,1
Ohhhhhh Goooood,ORG,1
Oh Boy Oberta,PERSON,1
the early 80s,DATE,1
Kohler Wisconsin,LOC,1
Kohler,PERSON,1
tang-y,GPE,1
Himalayan Organic Salt,PRODUCT,1
Herbal Salt,PERSON,1
45deg,CARDINAL,1
Great Salt - difficult,GPE,1
himilayan,NORP,1
Cole,PRODUCT,1
(The Spice Lab's,WORK_OF_ART,1
Good Quality & Good Service,ORG,1
eight years ago,DATE,1
just a few dollars,MONEY,1
kilo,GPE,1
moment).as,FAC,1
Morton,PERSON,1
Pakistan,GPE,1
RIDGED,ORG,1
Sole,WORK_OF_ART,1
Spice Lab,PERSON,1
Spice Lab,WORK_OF_ART,1
Ford Mustang,PERSON,1
Spice Lab's,PERSON,1
4.95,CARDINAL,1
Mix 1,LAW,1
Mix 1,CARDINAL,1
Mix 1,DATE,1
Mix1,PERSON,1
the Vanilla mix1,FAC,1
blueberry vanilla,PERSON,1
Mix1,PRODUCT,1
Vanilla Mix1,PERSON,1
spanish,LANGUAGE,1
Eukanuba Adult Lamb&Rice,PERSON,1
'Taste of the Wild',WORK_OF_ART,1
grass-fed,ORG,1
K2,GPE,1
Vomiting,PERSON,1
flavor!Cannot,GPE,1
Temptation Seafood Medley,ORG,1
about 2-3 weeks,DATE,1
Seafood Medley Temptations,ORG,1
Temptations Seafood Medley,ORG,1
McCains Irish Oats,ORG,1
Orville Redenbacher's,PERSON,1
movietheatre,PERSON,1
Ralphs,ORG,1
Moonstruck,NORP,1
Moonstruck Chocolates,PERSON,1
4.99.Very,MONEY,1
Better Ghee,ORG,1
PurityFarm Organic Ghee,ORG,1
Pure Indian Foods Ghee,ORG,1
01/07,CARDINAL,1
the New York Times,ORG,1
Best Ghee,ORG,1
Foods Pets Die For,WORK_OF_ART,1
Raman Noodles,PERSON,1
Halo Spot's,ORG,1
Halo Spot's Stew,ORG,1
Spew,ORG,1
Pet Promise,PERSON,1
"Protect Your Pet"":Oh, and hi, Ellen - and many thanks!",WORK_OF_ART,1
GOLD drag&eacute;es,EVENT,1
"July 11, 2007",DATE,1
SILVER,LOC,1
drag&eacute;es,LOC,1
Caramilk,ORG,1
Aero,PERSON,1
Kit-kat,PERSON,1
Yummy - better,NORP,1
Superb Quality,ORG,1
grass fed,PERSON,1
Mark,PERSON,1
Ramiel Nagel,PERSON,1
Southern India,LOC,1
Sooo Buttery,PERSON,1
an hour and thirty minutes,TIME,1
Pure Ghee,ORG,1
14yo,ORDINAL,1
All-Clad,PRODUCT,1
Cure Tooth Decay- Heal & Prevent Cavities,ORG,1
Primal Blueprint,FAC,1
the denist & using,ORG,1
Pure Foods,ORG,1
Ghee by Pure Foods,ORG,1
Grass-fed,ORG,1
K2,PERSON,1
the spring and fall season,DATE,1
Organic Butter,ORG,1
Grass fed,PERSON,1
Aryuvedic Healing Ghee,PERSON,1
Bronners,PERSON,1
arnica montana,PERSON,1
Pure Indian Foods Organic Ghee,ORG,1
Nourishing Traditions,ORG,1
Activator X Factor,WORK_OF_ART,1
Nagel,PERSON,1
Cure Tooth Decay,WORK_OF_ART,1
$40,MONEY,1
less than $40,MONEY,1
Ramiel Nagel's,PERSON,1
Ancient Organics,ORG,1
Royal Jelly,ORG,1
Propolis,NORP,1
Organic Ghee,ORG,1
nearly a half century ago,DATE,1
Chuckles,PERSON,1
Cherry,PRODUCT,1
Healthy Dog Snack,PERSON,1
CNN,ORG,1
Doogswell Happy Hips,PERSON,1
Ranger Bob,PERSON,1
15oz./pks,CARDINAL,1
13yr,ORDINAL,1
over 1 year,DATE,1
3500,MONEY,1
Chicken Jerky,ORG,1
mid-Oct,DATE,1
Happy Hips with Glucosamine,WORK_OF_ART,1
one in the morning,TIME,1
Every month,DATE,1
2009!Hundreds,CARDINAL,1
the 30 day purchase period,DATE,1
Goodness Gracious -,GPE,1
the Duck Breast).I,ORG,1
8.5,CARDINAL,1
May Harm or Kill Your Dog,DATE,1
more than 1/3,CARDINAL,1
two every morning,TIME,1
a Happy Dog,PERSON,1
treat!CCW,CARDINAL,1
Dept of Animal Welfare,ORG,1
SPREAD THE WORD,WORK_OF_ART,1
FDA Warns,ORG,1
MSM,ORG,1
CHINESE CHICKEN JERKY,ORG,1
Glucosomin,PERSON,1
veternarian,NORP,1
Mini-Dauchand,ORG,1
Dogswell - Dogs,ORG,1
my now 12 year old,DATE,1
U.S.A. Rawhide,ORG,1
"Dogswell Happy Hips for Dogs, Beef Liver",PERSON,1
July 5,DATE,1
a Dalmation/Hound,ORG,1
Dogswell & Catswell,ORG,1
Marco Giannini,PERSON,1
at least six,CARDINAL,1
approximately two months,DATE,1
goodie huskie,PERSON,1
roughly 3 weeks,DATE,1
roughly $20/month,MONEY,1
Salmonella,NORP,1
about a year or two now,DATE,1
this Happy Hips,PERSON,1
U.S.and,GPE,1
ten thousand,CARDINAL,1
Mastiff,PERSON,1
our 9 month old,DATE,1
Rocky,ORG,1
1200.00,MONEY,1
the day before,DATE,1
Dogswell Happy Hips Duck,PERSON,1
the USA &,ORG,1
Dogswell Jerky,ORG,1
DOGSWELL Jerky Bars,ORG,1
MASSIVE,ORG,1
The 'Product Of China',WORK_OF_ART,1
nearly 16 years old,DATE,1
Ceilie,GPE,1
Chrondrotin,ORG,1
last several years,DATE,1
4-5 years ago,DATE,1
Feb 2012,DATE,1
Hemolytic Anemia,ORG,1
Bichon Frise,PERSON,1
his later years,DATE,1
Glucosa,PRODUCT,1
More than half,CARDINAL,1
rice &,ORG,1
Walkers Brazil Nut Toffee,ORG,1
Stonewall,NORP,1
fantastic!I,ORG,1
burrito,PERSON,1
wolf down,PERSON,1
all most days,DATE,1
Eden,ORG,1
"the ""Gold Box""",LAW,1
Will Robinson,PERSON,1
Fair Trade and Organic,ORG,1
about $9,MONEY,1
Russell Stover,PERSON,1
Valentine Brownie Pops,PERSON,1
Micro Heart,ORG,1
fisrt,PRODUCT,1
"The ""Royal Oak""",LAW,1
two this morning,TIME,1
about $5.00,MONEY,1
2.75 ounces,QUANTITY,1
Taste,GPE,1
Sorta,GPE,1
Werther's Original Hard Candies (Sugar Free,ORG,1
Sugar-free Werther's,PERSON,1
Knorr Bearnaise Sauce,PERSON,1
Knorr Bernaise,PERSON,1
Peanuts,ORG,1
Tartar,ORG,1
Fontinella Cheese,PERSON,1
Peanuts Good,PERSON,1
10.5 ounce,QUANTITY,1
Peanut Shoppe,PERSON,1
Whitley,PERSON,1
the Brownie Pops,ORG,1
hrissa,PERSON,1
N. Africa,GPE,1
60+ dollars,MONEY,1
Water,GPE,1
9.75-Ounce,CARDINAL,1
the Swanson Premium Chunk Chicken Breast,ORG,1
Swanson Premium Chunk Chicken Breast,ORG,1
29 weeks,DATE,1
every 3 hours,TIME,1
1.69,MONEY,1
less than 8%,PERCENT,1
5.12,MONEY,1
Euryale,ORG,1
Medusa,GPE,1
Gorgon Euryale,PERSON,1
"3,000 years",DATE,1
Kamfen Noodle King,PERSON,1
February 2015,DATE,1
nearly a year and a half,DATE,1
Tyson,PERSON,1
August 2013,DATE,1
white bean / chicken chili,ORG,1
fettuccine alfredo,PERSON,1
Chuck Chicken Breast,PERSON,1
Swanson Premium,PERSON,1
Noni,ORG,1
10.5 ounces,QUANTITY,1
yummy crunchy,PERSON,1
Lindt Gold,PERSON,1
Le Cabanon,FAC,1
Le Cabanon Harissa,PERSON,1
16/11/2012,DATE,1
Tamdidelam,PERSON,1
Tunisia,LOC,1
Dogswell Happy Hips - Made,PERSON,1
Bichon Frise,ORG,1
"Dec. 19, 2008",DATE,1
24hrs,CARDINAL,1
chili sauce,PERSON,1
the Monterey Bay,LOC,1
the California Coast,LOC,1
Mediterranean,GPE,1
Nordic,GPE,1
EXTRA VIRGIN Olive Oil,ORG,1
about 1.75,CARDINAL,1
Mae Ploy,FAC,1
Weasley Wizard,PERSON,1
Bertie Bots,PERSON,1
Mwahahahaha,ORG,1
3:15,TIME,1
Eve's Garden,FAC,1
Bonsai Starter Kit,PERSON,1
Extra Virgin,GPE,1
Excellent Sardines,ORG,1
the Dogswell Company,ORG,1
Art Lover,PERSON,1
Invermere,ORG,1
Free Trade,ORG,1
About $15.00,MONEY,1
British Columbia,GPE,1
chef michaels,ORG,1
the Green Apple Tea,ORG,1
Siracha,PERSON,1
Wild Planet,WORK_OF_ART,1
Bela,PERSON,1
2.45,MONEY,1
2.82,MONEY,1
Wild Planet,LOC,1
the Wild Sardines,LOC,1
Tasty Sardines,ORG,1
Bonsai,GPE,1
Great Bonsai Starter,PERSON,1
You Eve's Garden,PERSON,1
Angel,FAC,1
Noodles,GPE,1
Noodle,NORP,1
WATER,ORG,1
COMMENTS,ORG,1
Miracle Noodle,ORG,1
BARELY,ORG,1
MAIL,ORG,1
Beginner,PERSON,1
6 3/4 ounces,QUANTITY,1
DIRECTLY,ORG,1
FACT,ORG,1
OVER 85%,PERCENT,1
UNETHICAL,ORG,1
10 hour night,TIME,1
Miracle Noodles ACTUALLY,LAW,1
IMMEDIATELY RINSE the Noodles,ORG,1
BLOCKED ME,ORG,1
42.00,MONEY,1
OPENLY,FAC,1
HONESTLY,ORG,1
32.76,MONEY,1
earlier this summer,DATE,1
Cape Cod,PERSON,1
2.I,CARDINAL,1
september 22nd,DATE,1
october 9th,DATE,1
just a few months later,DATE,1
Disney World,ORG,1
the Epcot Center Down,FAC,1
happy:-,CARDINAL,1
bonsia,GPE,1
also!I am,PERSON,1
SWISS WATER PROCESSED,ORG,1
Gerald,PERSON,1
Rita,PERSON,1
12 weeks,DATE,1
next spring,DATE,1
The Healthiest Treat for Dogs,ORG,1
Yorkshire Terrier,PERSON,1
Dogswell Happy Hips Chicken,PERSON,1
thirteen year old,DATE,1
McNab,PERSON,1
Fda,PERSON,1
Luis Obispo,PERSON,1
Hootie,PERSON,1
Kessler,PERSON,1
the Dogswell Happy Hips Chicken Breast,ORG,1
displasea,PERSON,1
a half-hour,TIME,1
Glucosamine/Chondroitin,ORG,1
500 mg,QUANTITY,1
the Purina Chicken Carvers,ORG,1
Zoe,GPE,1
Glucosamine & Chrondrotin,ORG,1
Joel Simkhai,PERSON,1
Jerky,NORP,1
Dogswell & Amazon,ORG,1
paint & varnish,ORG,1
these toxic chemicals & all,ORG,1
Chondroitin,PERSON,1
treat!So,DATE,1
"Food, Inc.",ORG,1
Byron,ORG,1
Ten Stars,PERSON,1
3/09,CARDINAL,1
last spring,DATE,1
14 yr,QUANTITY,1
PLEASE research,ORG,1
GREAT COFFEE,ORG,1
YUMMMMMMMY,ORG,1
Yorkiechon,GPE,1
USD 19,DATE,1
KILLING,ORG,1
her 100%,PERCENT,1
Leila,ORG,1
Fisherman's Fleet,ORG,1
Bomb,PERSON,1
"1,000.00",DATE,1
10 to 15 minutes,TIME,1
Aspen Mulling,ORG,1
Aspen Mulling Eggnog Mix,ORG,1
2 tsp,PERCENT,1
PDQ,ORG,1
Swiss Water,ORG,1
Dogswell Happy Hips - Treats,PERSON,1
Am,ORG,1
7.5 pounds,QUANTITY,1
this entire past month,DATE,1
10 year-old,DATE,1
these treats months ago,DATE,1
14 1/2 year old,DATE,1
the Glucosamine/Chondroitin,ORG,1
Tail Waggers,ORG,1
MJG,ORG,1
The Happy Hips,PERSON,1
Shaunty,PERSON,1
a Bishon Frise,PERSON,1
Sheperd,PERSON,1
dysplasia,PERSON,1
lamb,PERSON,1
healthy treats,PERSON,1
grill pan,PERSON,1
Natural Himalayan Crystal Salt,ORG,1
Rush Limbaugh,ORG,1
about $0.45 - $0.65,MONEY,1
G.M.,GPE,1
Green Mtn Hot Cocoa,PERSON,1
24 cup,QUANTITY,1
winter evening,TIME,1
Green Mtn Hot,PERSON,1
Keurig Hot Chocolate Pods,PERSON,1
0.92,MONEY,1
Chochlate,ORG,1
Swissmiss,ORG,1
New Zealand Lamb Rub,GPE,1
FANTASTIC,LOC,1
Colorado Spices,ORG,1
Fantastic Rub,LOC,1
88 year old,DATE,1
9YO,CARDINAL,1
Wilco,ORG,1
WTH,ORG,1
Payless,ORG,1
Tom Douglas',PERSON,1
Rich Honey Goodness,PERSON,1
Honees Honey,PERSON,1
a bad day,DATE,1
JANE,PERSON,1
the 80s,DATE,1
Twice,ORG,1
CocoaWhen,PRODUCT,1
the Green Mountain Hot Cocoa,FAC,1
The Green Mountain Hot Cocoa,ORG,1
14.80,MONEY,1
12.75,MONEY,1
Big Cat,ORG,1
26.99,MONEY,1
$20-40,MONEY,1
Grape Jam,PERSON,1
Knorr Soups,PERSON,1
The New York Body Plan,ORG,1
Hemp Seeds,PERSON,1
GLA,ORG,1
Nutiva,ORG,1
Hempseeds,ORG,1
La Piana,PERSON,1
5 g fat,QUANTITY,1
the three dollars,MONEY,1
Centipedes,NORP,1
less than 75 cents,MONEY,1
17.48,MONEY,1
45.44,MONEY,1
1.3 billion,CARDINAL,1
just two months,DATE,1
$7-9,MONEY,1
Hemp,GPE,1
Salads,ORG,1
Sebastopol,ORG,1
13 ounce,QUANTITY,1
About 2,CARDINAL,1
the end on January,DATE,1
MROW MROW SCRATCH YOWL,WORK_OF_ART,1
6 AM,TIME,1
Turkey & Spinach,ORG,1
Whole Natural,ORG,1
.89,PERSON,1
around 6 minutes,TIME,1
Ridiculously addicting!Good Sense,PERSON,1
Yogurt Pretzels,NORP,1
Rawhide,NORP,1
Silverfish,NORP,1
Earwigs,PERSON,1
7.87,MONEY,1
"Feb 16, 2011",DATE,1
barbecue chips,ORG,1
the Organic Hot Oatmeal Hemp Plus,ORG,1
Etouffee,ORG,1
Tropical,ORG,1
Flavrz,NORP,1
Coca Cola,ORG,1
Love Nature's Path,WORK_OF_ART,1
Almost every morning,TIME,1
Tasty Reduced-Fat,PERSON,1
less than two dollars,MONEY,1
Redued-Fat Peanut Butter,LAW,1
12 year-olds,DATE,1
CookingLightly,ORG,1
peanutty,GPE,1
Skippy,ORG,1
USPS,PRODUCT,1
more than 7 dollars,MONEY,1
June of 2012,DATE,1
"Jan 20, 2011",DATE,1
Loose Leaf Tea,ORG,1
Tea Maker,PERSON,1
every day of the year,DATE,1
GREAT TEA,ORG,1
Loose Tea,ORG,1
the Loose Tea,ORG,1
Coffee),ORG,1
cup Tetley,ORG,1
under $2.00,MONEY,1
